business_travel,department,education_field,gender,job_role,marital_status,over_time,transform_age,transform_daily_rate,transform_distance_from_home,transform_education,transform_environment_satisfaction,transform_hourly_rate,transform_job_involvement,transform_job_level,transform_job_satisfaction,transform_monthly_income,transform_monthly_rate,transform_num_companies_worked,transform_percent_salary_hike,transform_performance_rating,transform_relationship_satisfaction,transform_stock_option_level,transform_total_working_years,transform_training_times_last_year,transform_work_life_balance,transform_years_at_company,transform_years_in_current_role,transform_years_since_last_promotion,transform_years_with_curr_manager
2,1,3,0,0,1,1,-0.5908802617008075,-0.40688065129120954,0.712477944889375,0.07887446944883943,1.2194759598220355,-1.2277724231732525,0.3212895778082788,0.22070788487324908,1.1776024023320348,0.23250618666812176,0.48796103569498206,-1.6441564023985018,-1.4705408524223538,-1.3183898417423734e-16,0.20384402021103543,1.3447599402230885,0.04427570682712779,-0.5470396880041496,-2.1540711506298145,0.6232821983988398,0.8746447664624747,1.5196468574576292,0.48523522823995524
0,1,3,0,6,0,1,0.19494538827756216,-0.5163571968500366,-0.011985342003362588,0.07887446944883943,-0.6990199094606043,0.6749617495859342,-2.1551397584983194,0.22070788487324908,1.1776024023320348,0.09391601857863044,0.2701403014172154,1.4454552674987649,-0.9303783214729412,-1.3183898417423734e-16,1.2074170108799995,1.791574057372143,0.8311108005941362,0.23676515489887598,0.27472504253506774,1.0930227572123228,1.5362598027834176,0.10660552608147432,1.2446650859343378
2,1,5,0,0,2,0,0.2980704941954775,-0.9562335921987427,-1.0097877840730654,1.1075072383926439,1.2194759598220355,0.7214712797174702,-1.0736474267643004,0.22070788487324908,0.1697755096291305,-0.14373360469475455,0.9453587297986795,-0.5653681219390824,-1.4705408524223538,-1.3183898417423734e-16,-1.524222727066541,-1.0612064542128736,1.1010808849249616,0.9533969220618173,0.27472504253506774,1.6787181191108695,0.8746447664624747,1.6774060037306904,1.3971702094030234
2,1,3,1,5,1,0,1.6467742705777355,0.09298915184700458,-0.1929826235930811,-0.8766514859567771,-1.5115179218293227,0.9976224905330505,0.3212895778082788,1.8040805502126094,-1.5174320748227104,1.7852588049565397,-0.7691607569743348,0.7848472109967043,-1.4705408524223538,-1.3183898417423734e-16,0.20384402021103543,0.600398278090654,1.4211407786578105,0.9533969220618173,-1.10797423966252,-0.2998193140995017,-0.4620970933000363,0.10660552608147432,-0.4046073448912299
2,1,3,1,3,1,0,1.2329129254465316,0.7244539151840548,-0.4073636969934713,-0.8766514859567771,-1.5115179218293227,0.9519330244270284,-1.0736474267643004,1.8040805502126094,0.1697755096291305,1.7433184053132225,-0.22666234167576665,0.042502984189837244,-0.4816859079418287,-1.3183898417423734e-16,0.20384402021103543,0.600398278090654,1.344765430366134,-0.5470396880041496,1.977477357992821,-1.4332731825596956,-1.6018503556541996,-1.080678720232234,-1.539423275108615
2,1,3,1,6,1,1,-1.523558957406845,-0.22007405366731883,1.4262436870045654,0.07887446944883943,-0.6990199094606043,1.133919534338617,2.007928077084637,-1.162289272854159,1.1776024023320348,-0.9733045634865287,1.0256294932266634,-0.5653681219390824,-1.4705408524223538,-1.3183898417423734e-16,-0.7127256615344801,1.3447599402230885,-0.5864710345447703,0.23676515489887598,0.27472504253506774,0.14093998110805672,0.4462300290651894,0.10660552608147432,0.23636055324188954
2,1,1,0,4,2,0,0.3992179599765023,-1.2607945273103778,-0.011985342003362588,0.07887446944883943,-0.6990199094606043,0.4874595825302313,0.3212895778082788,1.46310918346612,0.1697755096291305,1.3296030686049753,0.8691468896949174,1.4454552674987649,0.21764749133590086,-1.3183898417423734e-16,0.20384402021103543,-1.0612064542128736,1.2660837503196605,0.23676515489887598,0.27472504253506774,1.6787181191108695,0.6717550813221819,1.2485893726997486,1.7993159394423288
0,2,1,1,7,2,0,0.49847258869671063,-1.3665711477669151,0.5173499461620878,-0.8766514859567771,1.2194759598220355,-0.4399822448187357,0.3212895778082788,0.22070788487324908,1.1776024023320348,0.3224801597054378,-0.04199473508304013,1.4454552674987649,-0.103982496941856,-1.3183898417423734e-16,1.2074170108799995,-1.0612064542128736,0.733996240675363,0.23676515489887598,0.27472504253506774,1.191149077205396,-0.10509700487903648,0.10660552608147432,1.3971702094030234
2,2,5,0,7,1,1,-0.4709368933988679,-0.4779574422055648,0.2825889097012933,-0.8766514859567771,0.21730082438904436,0.0075626879381894465,-1.0736474267643004,0.22070788487324908,-0.7348710436733291,0.06542152853527992,1.386217666014612,-0.5653681219390824,-1.4705408524223538,-1.3183898417423734e-16,1.2074170108799995,-1.0612064542128736,0.4157351105786196,-0.5470396880041496,0.27472504253506774,1.0930227572123228,1.675418972379555,1.6774060037306904,1.2446650859343378
2,1,3,1,6,1,1,-1.523558957406845,0.07407528154802692,-1.489826559599022,0.07887446944883943,-0.6990199094606043,-0.18935006700676033,0.3212895778082788,-1.162289272854159,1.1776024023320348,-1.2720515329135391,-1.7453638334645238,0.042502984189837244,0.49430170463525996,-1.3183898417423734e-16,-1.524222727066541,0.600398278090654,-0.5864710345447703,-0.5470396880041496,-1.10797423966252,-0.9434605874406575,-1.6018503556541996,0.6127168283561429,-1.539423275108615
2,1,3,0,3,0,1,0.2980704941954775,-0.9451310678370147,0.7989511834561495,1.1075072383926439,0.21730082438904436,1.3586149661870948,-1.0736474267643004,1.46310918346612,-0.7348710436733291,1.6400335905626022,0.48340604092845607,1.259914476586853,-0.4816859079418287,-1.3183898417423734e-16,1.2074170108799995,1.3447599402230885,1.1849210899840659,0.9533969220618173,0.27472504253506774,1.6070804416516513,1.2300117278802352,1.8113682044057173,-0.4046073448912299
2,0,3,1,1,1,0,2.032448815626078,0.08590150051107381,-0.011985342003362588,-0.8766514859567771,-0.6990199094606043,-0.6444235837285937,0.3212895778082788,-1.162289272854159,0.1697755096291305,-1.2921561429057238,1.5078239332598142,1.6077209095485738,0.7343929642101832,-1.3183898417423734e-16,1.2074170108799995,-1.0612064542128736,-0.4085440930523853,-0.5470396880041496,-1.10797423966252,-0.9434605874406575,-0.4620970933000363,0.6127168283561429,-0.4046073448912299
2,1,1,1,0,1,1,-0.017608042232203875,1.4237441177608416,0.8794068364864843,-1.7420985499339638,0.21730082438904436,0.1533105214076758,0.3212895778082788,0.22070788487324908,1.1776024023320348,0.4020703609665036,-1.3937595043956674,-1.6441564023985018,0.7343929642101832,-1.3183898417423734e-16,-1.524222727066541,0.600398278090654,0.8311108005941362,-0.5470396880041496,-1.10797423966252,1.37076003576733,1.059619086910603,1.1048005654157216,1.5395361076625806
2,1,1,1,2,0,0,-0.7137624247732098,0.16822109388307702,0.1446098206743314,1.1075072383926439,0.21730082438904436,-0.8002660139498207,0.3212895778082788,0.22070788487324908,0.1697755096291305,-0.5622692112418213,-0.3446271248773066,-0.5653681219390824,-0.4816859079418287,-1.3183898417423734e-16,-1.524222727066541,1.791574057372143,0.04427570682712779,0.9533969220618173,-1.10797423966252,0.7548716342480365,0.8746447664624747,1.5196468574576292,1.2446650859343378
2,0,0,1,1,1,0,0.19494538827756216,-0.8872467993758041,-1.489826559599022,0.07887446944883943,0.21730082438904436,-1.4489898991543901,2.007928077084637,-1.162289272854159,0.1697755096291305,-0.9009126521581352,-1.182607258573117,-0.5653681219390824,-0.4816859079418287,-1.3183898417423734e-16,1.2074170108799995,0.600398278090654,-0.4085440930523853,-0.5470396880041496,1.977477357992821,0.31967005284816663,0.6717550813221819,1.2485893726997486,-1.539423275108615
1,2,5,1,8,1,0,-0.9690406770741048,1.570370764036198,-1.489826559599022,0.07887446944883943,-1.5115179218293227,1.269096701834819,0.3212895778082788,-1.162289272854159,0.1697755096291305,-0.8628903642209059,0.27414947915818333,0.4637398083154603,0.21764749133590086,-1.3183898417423734e-16,1.2074170108799995,0.600398278090654,-0.7835904345972504,0.23676515489887598,1.977477357992821,-0.5846997077095053,-0.4620970933000363,0.10660552608147432,-0.4046073448912299
2,1,1,1,6,0,1,-0.5908802617008075,-1.6050895588395064,-1.0097877840730654,1.1075072383926439,0.21730082438904436,-1.7338363336204283,0.3212895778082788,-1.162289272854159,1.1776024023320348,-0.992155304225339,-0.8909321365279493,-1.6441564023985018,0.9444046525252707,-1.3183898417423734e-16,-0.7127256615344801,0.600398278090654,-1.2623952396021139,-0.5470396880041496,-2.1540711506298145,-0.9434605874406575,-0.4620970933000363,0.6127168283561429,-0.4046073448912299
0,2,3,0,7,2,0,-0.017608042232203875,0.14947564310083333,-1.489826559599022,2.1984208742413665,1.2194759598220355,-1.011716242529486,0.3212895778082788,0.22070788487324908,1.1776024023320348,0.416471615785058,0.2109636929257442,0.7848472109967043,0.21764749133590086,-1.3183898417423734e-16,-0.7127256615344801,-1.0612064542128736,-0.4085440930523853,2.2495315977704196,0.27472504253506774,-1.4332731825596956,-1.6018503556541996,-1.080678720232234,-1.539423275108615
2,1,3,1,4,1,1,-0.4709368933988679,-0.9037171834653701,-1.489826559599022,0.07887446944883943,-1.5115179218293227,-1.6760577782455728,0.3212895778082788,0.22070788487324908,1.1776024023320348,0.3066557160844163,-0.40808474038623743,-0.5653681219390824,1.5707242073850456,7.355227538141662e-16,-0.7127256615344801,0.600398278090654,-0.09560336414656302,0.23676515489887598,0.27472504253506774,0.6232821983988398,1.059619086910603,1.4472357852334827,1.0801658309865885
0,2,3,1,7,1,0,-0.9690406770741048,-1.8558291433593808,-0.4073636969934713,0.07887446944883943,-0.6990199094606043,-1.119136544468645,0.3212895778082788,0.22070788487324908,0.1697755096291305,-0.2607759856147104,-0.7136027093578879,-0.5653681219390824,0.21764749133590086,-1.3183898417423734e-16,-0.7127256615344801,-1.0612064542128736,-0.7835904345972504,0.23676515489887598,1.977477357992821,-0.06268044538912643,0.19103201584229101,-1.080678720232234,0.23636055324188954
2,2,1,1,7,1,1,-0.5908802617008075,-1.422213044679083,-0.011985342003362588,1.1075072383926439,-0.6990199094606043,0.5345594224916675,-2.1551397584983194,0.22070788487324908,0.1697755096291305,0.3089959616785139,0.9157659222489831,0.7848472109967043,0.9444046525252707,-1.3183898417423734e-16,-0.7127256615344801,-1.0612064542128736,0.2988460666954963,0.23676515489887598,-1.10797423966252,0.31967005284816663,0.8746447664624747,1.4472357852334827,0.9012220670530111
2,2,2,1,8,1,0,1.318170261931874,-1.219294537470948,0.2825889097012933,1.1075072383926439,1.2194759598220355,-0.5417428849838175,0.3212895778082788,-1.162289272854159,-0.7348710436733291,-0.3951485078966573,-0.5416260727581064,1.4454552674987649,0.21764749133590086,-1.3183898417423734e-16,1.2074170108799995,0.600398278090654,-1.005778049111373,-0.5470396880041496,0.27472504253506774,-0.9434605874406575,-0.4620970933000363,0.6127168283561429,-0.4046073448912299
2,1,3,1,0,0,0,0.2980704941954775,0.799224050522737,-1.489826559599022,0.07887446944883943,0.21730082438904436,-0.8527231514857404,2.007928077084637,0.9777644755860164,1.1776024023320348,0.9206923098402986,-0.3984937325376028,-1.6441564023985018,0.7343929642101832,-1.3183898417423734e-16,-1.524222727066541,1.791574057372143,1.0143407077989697,1.6206780422482923,-1.10797423966252,1.5321129148247927,1.3882726180042664,0.9072804964183568,0.9012220670530111
2,1,3,1,2,1,0,-0.1272389741918797,0.06460211284529663,1.0252446074684027,0.07887446944883943,-1.5115179218293227,0.9061118969404455,2.007928077084637,-1.162289272854159,-0.7348710436733291,-1.1733228138277496,0.37134492516710715,-1.6441564023985018,-0.4816859079418287,-1.3183898417423734e-16,0.20384402021103543,0.600398278090654,-0.5864710345447703,1.6206780422482923,0.27472504253506774,-0.06268044538912643,0.19103201584229101,-1.080678720232234,-0.05350946926313296
1,2,1,1,7,1,0,-0.4709368933988679,-1.0375044873961026,-0.1929826235930811,-0.8766514859567771,-0.6990199094606043,-0.8527231514857404,0.3212895778082788,0.22070788487324908,-0.7348710436733291,0.3885861656917428,-0.709234176983669,-0.5653681219390824,-0.103982496941856,-1.3183898417423734e-16,1.2074170108799995,0.600398278090654,0.04427570682712779,0.23676515489887598,0.27472504253506774,0.7548716342480365,1.059619086910603,1.2485893726997486,-0.05350946926313296
2,1,3,1,2,0,0,-1.2383394545781237,1.224855898645491,1.3251731543167782,0.07887446944883943,-1.5115179218293227,-1.4489898991543901,0.3212895778082788,-1.162289272854159,0.1697755096291305,-1.2089230909386828,0.7448126162128046,-0.5653681219390824,1.2934159780815349,7.355227538141662e-16,0.20384402021103543,0.600398278090654,-1.9625689852535766,-2.4973566620500094,-1.10797423966252,-1.4332731825596956,-0.921520597408985,-1.080678720232234,-1.539423275108615
2,1,1,1,0,1,0,-0.7137624247732098,-1.3027440476468635,-1.0097877840730654,0.07887446944883943,0.21730082438904436,1.5804013935834267,-1.0736474267643004,0.22070788487324908,1.1776024023320348,-0.286491596654956,0.2852307869011271,-0.5653681219390824,1.1294067369252645,-1.3183898417423734e-16,-1.524222727066541,1.791574057372143,0.175351024789452,0.23676515489887598,0.27472504253506774,0.8760136686494052,1.3882726180042664,1.6323812565877405,1.0801658309865885
1,1,1,1,4,2,0,0.19494538827756216,-1.5267365691220585,1.4262436870045654,0.07887446944883943,1.2194759598220355,-1.06527870124334,-1.0736474267643004,0.9777644755860164,0.1697755096291305,0.9086819187468421,-0.7254790291020711,-1.6441564023985018,1.4396522642095946,7.355227538141662e-16,-0.7127256615344801,-1.0612064542128736,0.04427570682712779,-0.5470396880041496,0.27472504253506774,0.6232821983988398,0.8746447664624747,0.10660552608147432,1.0801658309865885
2,2,5,1,8,2,0,-1.986505206531004,1.2522628674626597,1.3768167106921247,-1.7420985499339638,0.21730082438904436,-0.8002660139498207,0.3212895778082788,-1.162289272854159,0.1697755096291305,-0.5828217244174226,1.3648878194860967,-0.5653681219390824,-1.4705408524223538,-1.3183898417423734e-16,0.20384402021103543,-1.0612064542128736,-1.2623952396021139,-0.5470396880041496,0.27472504253506774,-0.5846997077095053,-0.4620970933000363,0.10660552608147432,-0.4046073448912299
2,1,4,1,4,2,0,-0.1272389741918797,0.39238751073162237,0.1446098206743314,0.07887446944883943,0.21730082438904436,-0.28897948723249767,0.3212895778082788,0.9777644755860164,0.1697755096291305,1.0011388625470172,0.6809211173590259,0.4637398083154603,1.4396522642095946,7.355227538141662e-16,-0.7127256615344801,-1.0612064542128736,0.8311108005941362,0.23676515489887598,1.977477357992821,0.4791514803629154,0.4462300290651894,0.10660552608147432,0.7044925185165902
1,1,1,0,4,0,0,-1.2383394545781237,1.5354133854913559,-1.489826559599022,0.07887446944883943,0.21730082438904436,0.9061118969404455,0.3212895778082788,0.22070788487324908,-0.7348710436733291,0.3604783424992125,1.63702749150555,-0.5653681219390824,1.2934159780815349,7.355227538141662e-16,-1.524222727066541,0.600398278090654,-0.5864710345447703,2.2495315977704196,-2.1540711506298145,0.14093998110805672,0.4462300290651894,0.10660552608147432,0.23636055324188954
1,1,1,1,2,1,1,-0.5908802617008075,-0.646095650327501,-1.0097877840730654,0.07887446944883943,-0.6990199094606043,1.3586149661870948,0.3212895778082788,-1.162289272854159,1.1776024023320348,-0.4592457919243604,0.9580839514044538,1.259914476586853,-0.4816859079418287,-1.3183898417423734e-16,0.20384402021103543,0.600398278090654,-0.4085440930523853,-0.5470396880041496,-2.1540711506298145,-0.9434605874406575,-0.4620970933000363,0.6127168283561429,-0.4046073448912299
2,1,3,0,2,1,0,-0.4709368933988679,0.6446951875331658,-1.0097877840730654,0.07887446944883943,0.21730082438904436,0.4874595825302313,0.3212895778082788,-1.162289272854159,-0.7348710436733291,-1.2140807515088214,-1.5571447857265481,-0.5653681219390824,-0.4816859079418287,-1.3183898417423734e-16,0.20384402021103543,0.600398278090654,-0.24585527978945773,0.9533969220618173,0.27472504253506774,0.4791514803629154,-1.6018503556541996,-1.080678720232234,0.9012220670530111
2,2,2,1,7,2,0,-0.4709368933988679,0.34432730009430945,0.5173499461620878,0.07887446944883943,1.2194759598220355,-0.49075014017839014,0.3212895778082788,0.22070788487324908,1.1776024023320348,0.11246276155426864,1.0345758071547773,-0.5653681219390824,-0.9303783214729412,-1.3183898417423734e-16,1.2074170108799995,-1.0612064542128736,0.04427570682712779,-0.5470396880041496,-1.10797423966252,0.7548716342480365,0.8746447664624747,-1.080678720232234,1.0801658309865885
2,1,1,1,6,0,0,-0.23925423704614981,1.167733266027637,-1.0097877840730654,1.1075072383926439,1.2194759598220355,-0.1398344397222628,-1.0736474267643004,-1.162289272854159,0.1697755096291305,-0.9467154921897544,-0.7838595013808423,0.4637398083154603,-0.9303783214729412,-1.3183898417423734e-16,0.20384402021103543,0.600398278090654,0.526807880578789,0.23676515489887598,0.27472504253506774,0.31967005284816663,-0.10509700487903648,1.2485893726997486,0.9012220670530111
1,1,1,0,3,1,0,-0.3537760915851105,-0.5679231948061628,-0.1929826235930811,1.1075072383926439,1.2194759598220355,0.44020612815777477,0.3212895778082788,0.9777644755860164,-0.7348710436733291,1.1940721897932114,1.2360010272843975,1.259914476586853,-1.4705408524223538,-1.3183898417423734e-16,-0.7127256615344801,1.3447599402230885,0.2988460666954963,-0.5470396880041496,0.27472504253506774,0.7548716342480365,0.6717550813221819,1.5196468574576292,1.0801658309865885
2,1,3,0,4,0,0,1.0583569448117167,0.46741469891091014,-1.0097877840730654,-0.8766514859567771,-1.5115179218293227,0.0075626879381894465,0.3212895778082788,0.22070788487324908,1.1776024023320348,0.019492993526858186,-0.9492525717355824,1.0436172385962776,-0.4816859079418287,-1.3183898417423734e-16,0.20384402021103543,1.791574057372143,1.1010808849249616,-0.5470396880041496,0.27472504253506774,-0.06268044538912643,-1.6018503556541996,-1.080678720232234,0.23636055324188954
2,1,1,1,2,1,0,-0.7137624247732098,0.32595231645622474,-1.489826559599022,0.07887446944883943,1.2194759598220355,-1.3931666701854033,-2.1551397584983194,-1.162289272854159,0.1697755096291305,-0.4124370674952841,1.3567001200063091,0.4637398083154603,1.4396522642095946,7.355227538141662e-16,0.20384402021103543,1.3447599402230885,-0.4085440930523853,-0.5470396880041496,0.27472504253506774,-0.9434605874406575,-0.4620970933000363,-1.080678720232234,-0.4046073448912299
2,1,3,0,6,1,1,1.9573608510351674,0.8276738371983864,0.40589827001898954,0.07887446944883943,-0.6990199094606043,0.4874595825302313,-1.0736474267643004,-1.162289272854159,-0.7348710436733291,-0.6312150716930934,-0.2627572777345531,0.7848472109967043,1.2934159780815349,7.355227538141662e-16,-0.7127256615344801,0.600398278090654,-0.09560336414656302,0.23676515489887598,-1.10797423966252,-1.4332731825596956,-1.6018503556541996,-1.080678720232234,-1.539423275108615
2,2,1,1,7,1,0,0.08975174431763906,-0.3841954196477365,-1.489826559599022,1.1075072383926439,-1.5115179218293227,-0.9584411781237494,-1.0736474267643004,0.9777644755860164,0.1697755096291305,1.0495292058996415,0.16312637984284084,1.0436172385962776,-1.4705408524223538,-1.3183898417423734e-16,0.20384402021103543,-1.0612064542128736,0.8311108005941362,-0.5470396880041496,-2.1540711506298145,1.191149077205396,-0.921520597408985,1.6774060037306904,0.9012220670530111
2,1,1,0,2,2,0,0.19494538827756216,1.3299319359371289,0.40589827001898954,-0.8766514859567771,0.21730082438904436,0.4874595825302313,0.3212895778082788,-1.162289272854159,1.1776024023320348,-1.2758964759441915,-1.1283559366149678,-0.5653681219390824,-0.9303783214729412,-1.3183898417423734e-16,0.20384402021103543,-1.0612064542128736,-1.56994018208238,0.23676515489887598,0.27472504253506774,-0.9434605874406575,-0.4620970933000363,0.6127168283561429,-0.8593143239364027
2,2,2,0,7,2,0,0.6916152706112153,1.3131801500090434,0.40589827001898954,0.07887446944883943,-1.5115179218293227,0.9519330244270284,-2.1551397584983194,0.22070788487324908,0.1697755096291305,0.09864832221006237,-0.6167998909087647,1.6077209095485738,-0.4816859079418287,-1.3183898417423734e-16,-0.7127256615344801,-1.0612064542128736,-0.4085440930523853,-0.5470396880041496,-1.10797423966252,-0.2998193140995017,-0.10509700487903648,0.10660552608147432,-0.05350946926313296
1,1,3,0,4,1,1,1.4848736254320976,-1.2016403146785026,1.6458048702230854,-0.8766514859567771,1.2194759598220355,-0.28897948723249767,2.007928077084637,1.46310918346612,0.1697755096291305,1.330537539032446,-0.5798448545603098,0.042502984189837244,-1.4705408524223538,-1.3183898417423734e-16,-0.7127256615344801,0.600398278090654,1.4211407786578105,0.23676515489887598,-1.10797423966252,-0.06268044538912643,-0.10509700487903648,-1.080678720232234,-0.4046073448912299
2,2,2,0,7,0,1,0.7856470506788678,1.5539318233372008,-1.489826559599022,2.1984208742413665,-0.6990199094606043,0.4874595825302313,0.3212895778082788,0.22070788487324908,-1.5174320748227104,0.12829614318916718,-1.5468732050658032,1.0436172385962776,1.4396522642095946,7.355227538141662e-16,0.20384402021103543,0.600398278090654,-0.09560336414656302,-0.5470396880041496,-1.10797423966252,-0.2998193140995017,-0.10509700487903648,0.10660552608147432,-0.05350946926313296
2,1,1,1,6,1,0,2.032448815626078,-1.7762312933930813,-0.6701980222155093,0.07887446944883943,0.21730082438904436,0.24960378933354338,-1.0736474267643004,-1.162289272854159,1.1776024023320348,-1.3639482019103828,-0.7775321024807865,0.4637398083154603,0.7343929642101832,-1.3183898417423734e-16,-1.524222727066541,0.600398278090654,-0.4085440930523853,2.2495315977704196,0.27472504253506774,-1.4332731825596956,-1.6018503556541996,-1.080678720232234,-1.539423275108615
0,1,3,0,4,0,0,0.5959136314792282,0.337441015415764,1.3251731543167782,-0.8766514859567771,0.21730082438904436,-1.5051778883825482,0.3212895778082788,0.22070788487324908,0.1697755096291305,0.07593626469276488,0.3660643001570945,0.042502984189837244,0.49430170463525996,-1.3183898417423734e-16,-0.7127256615344801,0.600398278090654,0.175351024789452,1.6206780422482923,0.27472504253506774,-0.06268044538912643,-0.10509700487903648,-1.080678720232234,-0.4046073448912299
2,2,4,1,7,1,0,0.8780742643362385,-0.5472455725452751,-1.0097877840730654,0.07887446944883943,1.2194759598220355,-0.18935006700676033,0.3212895778082788,0.22070788487324908,-0.7348710436733291,-0.061536929716524795,0.331389714660945,-1.6441564023985018,1.1294067369252645,-1.3183898417423734e-16,-0.7127256615344801,0.600398278090654,-0.09560336414656302,0.23676515489887598,1.977477357992821,0.4791514803629154,0.8746447664624747,0.9072804964183568,0.9012220670530111
2,1,4,0,6,2,0,-1.986505206531004,1.4278973908399717,1.1547123577595622,-1.7420985499339638,1.2194759598220355,0.0075626879381894465,0.3212895778082788,-1.162289272854159,1.1776024023320348,-0.9934209727626077,-0.7125102266213954,-0.5653681219390824,1.1294067369252645,-1.3183898417423734e-16,-1.524222727066541,-1.0612064542128736,-1.9625689852535766,0.23676515489887598,-1.10797423966252,-1.4332731825596956,-1.6018503556541996,-1.080678720232234,-1.539423275108615
